calm_window,calm_percentile,sigma,tick,ofi,impact,fold,n,n_wins,sum_net,sum_sq,net_mean_pct,win_rate,sd_net_pct,t_stat
7200,25.0,3.0,5.0,0.8,5.0,-1,337,334,485.85488307838637,768.6197370073204,1.4417058845055974,0.9910979228486647,0.45039629724908903,58.76203263520587
7200,40.0,5.0,5.0,0.4,3.0,-1,579,573,985.1469742610645,1802.8343134244817,1.7014628225579698,0.9896373056994818,0.4680877722897072,87.46503003389796
7200,40.0,6.0,20.0,0.6,5.0,-1,16,14,23.766529750901512,53.99991920521482,1.4854081094313445,0.875,1.1164504222515335,5.3218954637886675
7200,15.0,4.0,10.0,0.8,5.0,-1,174,173,251.20537530767348,390.7085915862012,1.4437090534923762,0.9942528735632183,0.4026007716350933,47.30202149981463
3600,40.0,6.0,10.0,0.4,3.0,-1,537,533,802.8304586031413,1299.2685673967858,1.495028786970468,0.9925512104283054,0.4297993299733009,80.60666699183373
7200,25.0,6.0,5.0,0.4,2.0,-1,381,378,648.7934222095614,1179.47357865211,1.702869874565778,0.9921259842519685,0.4432618483440697,74.98658872631813
7200,15.0,3.0,5.0,0.4,3.0,-1,240,239,433.9201704656013,829.9060795532404,1.8080007102733389,0.9958333333333333,0.4357367787718837,64.28061143294664
3600,15.0,3.0,20.0,0.4,2.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
1800,25.0,5.0,5.0,0.8,3.0,-1,374,371,548.4162428805191,880.5686250070999,1.4663535905896232,0.9919786096256684,0.45256640269845505,62.66026079178127
1800,40.0,6.0,5.0,0.4,5.0,-1,613,608,1024.9116288828911,1853.9244605178253,1.671960242875842,0.9918433931484503,0.47882099989663424,86.45358246377542
1800,15.0,4.0,10.0,0.4,2.0,-1,217,216,331.71936839844705,546.9443792295832,1.5286606838638113,0.9953917050691244,0.42956708764809987,52.42156272837698
1800,25.0,6.0,20.0,0.8,5.0,-1,2,2,4.543681852404538,11.550897084031128,2.271840926202269,1.0,1.1083206648330437,2.898861630332848
7200,25.0,4.0,5.0,0.6,2.0,-1,380,377,622.0088752253453,1099.0565170803623,1.6368654611193296,0.9921052631578947,0.4620468191627859,69.05876356235709
3600,15.0,5.0,10.0,0.6,3.0,-1,185,185,285.0101963166932,465.65367170693986,1.5405956557659093,1.0,0.37998999852723053,55.144520800550346
1800,40.0,5.0,5.0,0.8,2.0,-1,516,511,742.638383111301,1176.7334606338804,1.4392216726963198,0.9903100775193798,0.45775349427636286,71.42016889638238
1800,15.0,4.0,5.0,0.6,2.0,-1,269,268,449.1203542985612,807.3539986445637,1.6695923951619376,0.9962825278810409,0.46322229035397994,59.114925735375174
3600,25.0,5.0,10.0,0.8,5.0,-1,296,295,431.6065647862455,668.0766540477431,1.4581302864400185,0.9966216216216216,0.3623747012280384,69.22840343531436
3600,15.0,3.0,20.0,0.4,3.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
3600,15.0,3.0,5.0,0.4,5.0,-1,213,213,398.22228472708224,774.0039564510794,1.869588191206959,1.0,0.37298057166428167,73.15593203131216
7200,40.0,6.0,5.0,0.4,2.0,-1,576,570,960.2710508394608,1727.95581855174,1.6671372410407306,0.9895833333333334,0.4700641736095526,85.1187902233365
3600,15.0,4.0,5.0,0.6,3.0,-1,211,211,359.9833645670239,650.9183159051354,1.7060822965261797,1.0,0.4183702539583482,59.23527450784378
1800,40.0,3.0,10.0,0.4,5.0,-1,480,475,715.97801071483,1180.812356924463,1.4916208556558959,0.9895833333333334,0.4853697210144716,67.32965444818362
7200,15.0,5.0,20.0,0.8,5.0,-1,2,2,5.071476222021984,13.40032766808849,2.535738111010992,1.0,0.7351136870044693,4.878259363978181
7200,25.0,5.0,10.0,0.4,2.0,-1,316,313,469.0703062910306,758.4302271168704,1.4843997034526284,0.990506329113924,0.44415928631420765,59.40946666579031
1800,25.0,6.0,10.0,0.6,3.0,-1,361,358,539.1270491846743,877.3776405070864,1.493426729043419,0.9916897506925207,0.4479301002772757,63.34717812949014
3600,15.0,3.0,10.0,0.6,2.0,-1,185,185,285.193842260405,466.13641495303324,1.5415883365427299,1.0,0.3793939250747412,55.266747594774394
3600,25.0,6.0,5.0,0.4,5.0,-1,401,399,703.6165546091859,1293.5031130636855,1.7546547496488425,0.9950124688279302,0.3837283661234971,91.56720503729055
1800,40.0,5.0,20.0,0.8,5.0,-1,11,10,15.483970979370449,40.627452796001336,1.4076337253973135,0.9090909090909091,1.3722861597482585,3.4020549403846596
1800,15.0,3.0,10.0,0.8,3.0,-1,190,189,282.3362123484388,456.54409901402187,1.4859800649917831,0.9947368421052631,0.44244460292915433,46.294658189695916
1800,15.0,6.0,10.0,0.8,2.0,-1,190,189,281.6723212089979,454.32849248092907,1.4824859010999891,0.9947368421052631,0.4409780349332111,46.3394008686705
1800,40.0,5.0,10.0,0.8,5.0,-1,420,415,605.1710925265502,960.7625978611568,1.4408835536346434,0.9880952380952381,0.46031410751406654,64.15038163097753
7200,15.0,5.0,5.0,0.8,2.0,-1,206,205,298.1222256253679,467.20379000627304,1.4471952700260577,0.9951456310679612,0.417674836717888,49.7304550399774
1800,40.0,6.0,10.0,0.6,5.0,-1,475,470,699.1402489757593,1139.3795906265586,1.4718742083700196,0.9894736842105263,0.4824626745488136,66.48960914840393
7200,15.0,4.0,5.0,0.8,3.0,-1,206,205,298.9656853451005,470.1814946107413,1.4512897346849538,0.9951456310679612,0.42077550034369593,49.50365763931339
1800,40.0,4.0,20.0,0.4,3.0,-1,15,14,22.416839336090817,65.72359952851431,1.4944559557393877,0.9333333333333333,1.5171076916723671,3.815156339915985
7200,40.0,3.0,10.0,0.4,2.0,-1,464,458,688.3901834089627,1116.2482890546628,1.4835995332089713,0.9870689655172413,0.45285972607178665,70.56867753218273
1800,25.0,6.0,5.0,0.4,5.0,-1,446,443,772.9408189934647,1427.2674183818363,1.733051163662477,0.9932735426008968,0.44398965617818476,82.43392169022839
3600,40.0,3.0,20.0,0.8,5.0,-1,15,15,24.141854480859255,50.04157913746497,1.609456965390617,1.0,0.8938801168341217,6.973418365621981
1800,40.0,3.0,20.0,0.6,3.0,-1,15,14,22.445889302271702,65.7605040512553,1.4963926201514468,0.9333333333333333,1.5159306652680302,3.823066470002134
3600,15.0,4.0,10.0,0.4,5.0,-1,186,186,288.12631071667886,472.6106134974363,1.5490661866488111,1.0,0.3769284689638874,56.04895319328497
7200,25.0,5.0,20.0,0.6,5.0,-1,9,9,16.52170669674965,37.94895142684979,1.835745188527739,1.0,0.9759167390218988,5.643140798161511
3600,15.0,4.0,10.0,0.4,2.0,-1,186,186,288.12631071667886,472.6106134974363,1.5490661866488111,1.0,0.3769284689638874,56.04895319328497
7200,15.0,6.0,20.0,0.4,3.0,-1,2,2,5.931649118215473,18.15164361944632,2.9658245591077366,1.0,0.7479391610506301,5.60782150946291
1800,25.0,3.0,20.0,0.4,2.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,40.0,5.0,10.0,0.6,5.0,-1,460,454,676.3668921137794,1087.163863686178,1.4703628089429988,0.9869565217391304,0.44930141932425127,70.18844720980984
1800,25.0,5.0,20.0,0.4,2.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,15.0,6.0,5.0,0.8,5.0,-1,206,205,297.1733628664794,464.2224605978554,1.442589140128541,0.9951456310679612,0.41627497122017887,49.738876269749206
3600,25.0,4.0,5.0,0.6,5.0,-1,399,397,662.4970574937988,1171.1711461981276,1.660393627804007,0.9949874686716792,0.42285596790070756,78.43412238902631
1800,25.0,4.0,20.0,0.6,3.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
3600,25.0,5.0,10.0,0.8,2.0,-1,296,295,431.6065647862455,668.0766540477431,1.4581302864400185,0.9966216216216216,0.3623747012280384,69.22840343531436
1800,40.0,5.0,5.0,0.6,5.0,-1,613,608,980.1249689828082,1712.5455942305232,1.598898807476033,0.9918433931484503,0.48746535011169917,81.20961753483317
3600,15.0,6.0,10.0,0.4,2.0,-1,186,186,288.00697935009134,472.32222428976286,1.5484246201617815,1.0,0.37751052740399305,55.9393573977172
3600,40.0,6.0,10.0,0.6,3.0,-1,534,530,794.9609684321737,1282.574824406046,1.4886909521201754,0.9925093632958801,0.431245900896584,79.77194797394293
3600,40.0,6.0,20.0,0.4,2.0,-1,17,15,23.451488074840796,63.243370688643125,1.379499298520047,0.8823529411764706,1.3895156381845122,4.093384170684909
7200,40.0,5.0,20.0,0.4,5.0,-1,20,17,24.442615316658486,57.323241895813226,1.2221307658329243,0.85,1.2019976731719713,4.547042861713287
3600,25.0,5.0,10.0,0.6,2.0,-1,339,337,504.0351917589527,803.0153334782527,1.4868294742151997,0.9941002949852508,0.39822444063161905,68.74373109514764
1800,40.0,4.0,10.0,0.8,5.0,-1,420,415,605.6288759934876,962.2556844566443,1.4419735142702084,0.9880952380952381,0.4607633124110025,64.1363199219493
1800,25.0,6.0,5.0,0.6,5.0,-1,443,440,718.9107335982992,1261.1901979062397,1.622823326406996,0.9932279909706546,0.4624474773125558,73.86023584002703
7200,15.0,6.0,20.0,0.4,5.0,-1,2,2,5.931649118215473,18.15164361944632,2.9658245591077366,1.0,0.7479391610506301,5.60782150946291
3600,15.0,4.0,10.0,0.6,3.0,-1,185,185,285.05570819540276,465.767020345053,1.540841665921096,1.0,0.3797976295296789,55.181261935756396
3600,15.0,4.0,20.0,0.6,5.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
7200,25.0,5.0,10.0,0.4,3.0,-1,316,313,469.0703062910306,758.4302271168704,1.4843997034526284,0.990506329113924,0.44415928631420765,59.40946666579031
7200,25.0,3.0,5.0,0.4,5.0,-1,382,379,687.2424648793686,1308.8816856754818,1.7990640441868289,0.9921465968586387,0.43618628022543693,80.61322655061214
3600,40.0,4.0,10.0,0.6,3.0,-1,536,531,799.7311170590185,1294.9539253761175,1.4920356661548853,0.9906716417910447,0.4360540466162643,79.2175266280889
3600,25.0,5.0,20.0,0.8,3.0,-1,7,7,10.602349091556224,19.036323910357584,1.5146212987937464,1.0,0.7044832809750229,5.688298637128317
3600,40.0,6.0,20.0,0.6,3.0,-1,16,15,24.793165147902457,61.45956115166879,1.5495728217439035,0.9375,1.2393747421844337,5.001143783236172
7200,25.0,4.0,5.0,0.4,3.0,-1,382,379,677.4506582185176,1272.7535587666923,1.7734310424568522,0.9921465968586387,0.4327217522001349,80.10087507192318
7200,25.0,3.0,5.0,0.6,3.0,-1,380,377,626.7320614186232,1116.5829526793889,1.649294898470061,0.9921052631578947,0.4677373850880926,68.73659750888919
1800,40.0,5.0,10.0,0.4,3.0,-1,480,475,713.8883681627689,1173.7974834216236,1.4872674336724352,0.9895833333333334,0.4836676212014871,67.36939888112623
1800,25.0,5.0,10.0,0.8,2.0,-1,320,317,468.1198877702038,747.9316658455891,1.4628746492818867,0.990625,0.4448625204204632,58.824234601985076
3600,15.0,6.0,5.0,0.8,5.0,-1,182,182,275.59729622943524,447.7785491929006,1.5142708584034903,1.0,0.41015826926273286,49.80670214717953
7200,40.0,4.0,10.0,0.8,5.0,-1,411,407,589.591221892327,916.7294661113085,1.434528520419287,0.9902676399026764,0.4159738585768227,69.91398536144979
3600,15.0,4.0,10.0,0.8,5.0,-1,163,163,245.25581072201174,391.72229906551775,1.504636875595164,1.0,0.37434191061700456,51.31650269980698
3600,25.0,3.0,10.0,0.4,3.0,-1,342,340,510.92629019273346,817.1592595950367,1.4939365210313844,0.9941520467836257,0.39745456635915616,69.51166741511865
7200,25.0,3.0,10.0,0.8,3.0,-1,284,281,405.9748376351871,635.156086717311,1.4294888649126307,0.9894366197183099,0.4401235647373302,54.73502552416303
3600,40.0,5.0,10.0,0.8,3.0,-1,471,468,685.5739791913054,1072.9938298361533,1.4555710810855742,0.9936305732484076,0.3997131199453403,79.03063448082301
3600,40.0,6.0,10.0,0.6,5.0,-1,534,530,794.9609684321737,1282.574824406046,1.4886909521201754,0.9925093632958801,0.431245900896584,79.77194797394293
3600,15.0,5.0,20.0,0.4,2.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
7200,40.0,6.0,5.0,0.8,5.0,-1,501,497,719.6957960911543,1137.6488933169376,1.4365185550721642,0.9920159680638723,0.4556150309736537,70.57194056740083
7200,40.0,5.0,5.0,0.4,2.0,-1,579,573,985.1469742610645,1802.8343134244817,1.7014628225579698,0.9896373056994818,0.4680877722897072,87.46503003389796
3600,15.0,6.0,5.0,0.6,3.0,-1,211,211,359.0948211240752,647.8730400886031,1.701871190161494,1.0,0.4182725784834141,59.102863198714175
7200,25.0,6.0,10.0,0.8,2.0,-1,283,280,404.2595204121836,630.8639530868975,1.4284788707144296,0.9893992932862191,0.43510726603184247,55.229448031974954
7200,40.0,3.0,20.0,0.8,2.0,-1,16,16,25.10144808885115,48.44994635055741,1.5688405055531969,1.0,0.7775936316923231,8.07023330239388
7200,25.0,6.0,10.0,0.8,5.0,-1,283,280,404.2595204121836,630.8639530868975,1.4284788707144296,0.9893992932862191,0.43510726603184247,55.229448031974954
7200,40.0,6.0,10.0,0.6,2.0,-1,457,451,670.1911211686282,1073.1133005291747,1.466501359231134,0.986870897155361,0.44494507445070897,70.45862544148306
7200,15.0,6.0,10.0,0.6,5.0,-1,196,195,291.64479863725114,467.09474994251843,1.4879836665165875,0.9948979591836735,0.4121989384388322,50.53814890967637
7200,25.0,4.0,10.0,0.6,3.0,-1,315,312,465.5070951271341,750.6638811519861,1.4778003019909018,0.9904761904761905,0.44699048634840866,58.67765482989909
7200,15.0,5.0,20.0,0.6,5.0,-1,3,3,6.265883462122171,18.26335621609306,2.0886278207073903,1.0,1.60876625023562,2.2486856018002768
3600,40.0,5.0,10.0,0.4,2.0,-1,539,534,807.3207228850405,1311.4181879753828,1.4978121018275334,0.9907235621521335,0.43585458333077076,79.78295185465286
3600,40.0,5.0,20.0,0.6,2.0,-1,18,16,25.564735895473135,62.13439229335191,1.420263105304063,0.8888888888888888,1.2325425921329067,4.888809583894398
1800,25.0,6.0,5.0,0.4,2.0,-1,446,443,772.9408189934647,1427.2674183818363,1.733051163662477,0.9932735426008968,0.44398965617818476,82.43392169022839
1800,40.0,4.0,10.0,0.6,5.0,-1,477,472,707.6075667322054,1161.5136329130742,1.4834540183065104,0.989517819706499,0.4846603780576834,66.84913038846011
7200,25.0,6.0,5.0,0.6,2.0,-1,379,376,604.8558026829755,1044.0950403999445,1.5959256007466374,0.9920844327176781,0.45655189189705603,68.05218902274207
3600,15.0,6.0,10.0,0.4,5.0,-1,186,186,288.00697935009134,472.32222428976286,1.5484246201617815,1.0,0.37751052740399305,55.9393573977172
1800,25.0,4.0,20.0,0.6,5.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,40.0,6.0,10.0,0.6,3.0,-1,457,451,670.1911211686282,1073.1133005291747,1.466501359231134,0.986870897155361,0.44494507445070897,70.45862544148306
7200,25.0,4.0,5.0,0.6,3.0,-1,380,377,622.0088752253453,1099.0565170803623,1.6368654611193296,0.9921052631578947,0.4620468191627859,69.05876356235709
7200,40.0,5.0,10.0,0.8,3.0,-1,410,406,587.8478397987874,913.8635158865385,1.4337752190214326,0.9902439024390244,0.4167103988948213,69.66885290548537
3600,25.0,6.0,20.0,0.8,5.0,-1,7,7,10.602349091556224,19.036323910357584,1.5146212987937464,1.0,0.7044832809750229,5.688298637128317
7200,15.0,6.0,10.0,0.4,2.0,-1,197,196,294.92518084589756,474.5092696426704,1.4970821362735918,0.9949238578680203,0.4102142910687461,51.223347308735164
7200,40.0,4.0,20.0,0.8,5.0,-1,16,16,24.987402750023502,48.249894395311046,1.561712671876469,1.0,0.7842937750323925,7.964937229353722
3600,40.0,5.0,20.0,0.6,3.0,-1,18,16,25.564735895473135,62.13439229335191,1.420263105304063,0.8888888888888888,1.2325425921329067,4.888809583894398
3600,15.0,5.0,10.0,0.4,2.0,-1,186,186,288.0807988379694,472.49726485932314,1.5488214991288676,1.0,0.3771266195916642,56.010655106204574
7200,15.0,4.0,20.0,0.4,3.0,-1,3,3,6.269399119236536,18.26571868263605,2.0897997064121787,1.0,1.6068494397227708,2.252631254470806
7200,40.0,3.0,5.0,0.8,2.0,-1,505,501,730.0497195428165,1161.7817681805145,1.4456430089956764,0.9920792079207921,0.45944776829801065,70.70833373232024
7200,15.0,6.0,10.0,0.4,5.0,-1,197,196,294.92518084589756,474.5092696426704,1.4970821362735918,0.9949238578680203,0.4102142910687461,51.223347308735164
1800,40.0,3.0,10.0,0.8,2.0,-1,420,415,605.7429213323152,962.4557364118907,1.4422450507912266,0.9880952380952381,0.46042940958815715,64.19491770139405
1800,25.0,4.0,20.0,0.8,3.0,-1,2,2,4.543681852404538,11.550897084031128,2.271840926202269,1.0,1.1083206648330437,2.898861630332848
3600,40.0,3.0,10.0,0.6,2.0,-1,537,532,800.231345087599,1296.2844623100918,1.4901887245579126,0.9906890130353817,0.44004056551203996,78.47579097030707
3600,25.0,3.0,20.0,0.4,3.0,-1,8,7,9.84544673712799,22.29856178693718,1.2306808421409987,0.875,1.2060537245338712,2.8861824353325702
3600,25.0,3.0,5.0,0.8,2.0,-1,337,336,496.0326290678389,782.4340586865226,1.471906911180531,0.9970326409495549,0.39460726328046136,68.47471292042461
3600,40.0,3.0,10.0,0.4,2.0,-1,540,535,808.8397063044213,1315.555196828508,1.4978513079711504,0.9907407407407407,0.43933155668610996,79.2269949551385
3600,25.0,4.0,20.0,0.4,2.0,-1,8,7,9.84544673712799,22.29856178693718,1.2306808421409987,0.875,1.2060537245338712,2.8861824353325702
7200,40.0,5.0,20.0,0.8,3.0,-1,16,16,24.987402750023502,48.249894395311046,1.561712671876469,1.0,0.7842937750323925,7.964937229353722
3600,25.0,6.0,10.0,0.6,5.0,-1,339,337,503.8225392849345,802.3248790511566,1.4862021807815178,0.9941002949852508,0.3980080670252485,68.75208427262275
7200,40.0,5.0,5.0,0.8,3.0,-1,504,500,725.0157563438052,1149.1309582010795,1.4385233260789785,0.9920634920634921,0.4594466395176497,70.29057521962693
7200,40.0,5.0,5.0,0.6,5.0,-1,576,570,920.6551218240438,1605.7027482557078,1.5983595865000761,0.9895833333333334,0.4830425463803942,79.41459890738687
3600,15.0,5.0,10.0,0.6,2.0,-1,185,185,285.0101963166932,465.65367170693986,1.5405956557659093,1.0,0.37998999852723053,55.144520800550346
1800,15.0,4.0,10.0,0.8,5.0,-1,190,189,282.3362123484388,456.54409901402187,1.4859800649917831,0.9947368421052631,0.44244460292915433,46.294658189695916
7200,40.0,6.0,10.0,0.4,3.0,-1,460,454,676.9471671588859,1086.5013133598413,1.4716242764323606,0.9869565217391304,0.4435188768612501,71.16455704971065
3600,40.0,3.0,5.0,0.4,3.0,-1,647,642,1164.3381420747367,2226.7595250799172,1.7995952736858372,0.9922720247295209,0.4510430080302667,101.48667625665627
1800,40.0,4.0,10.0,0.6,2.0,-1,477,472,707.7039721573614,1161.681041334914,1.4836561261160615,0.989517819706499,0.48440318379262703,66.8937364415826
3600,25.0,4.0,10.0,0.8,3.0,-1,296,295,431.6065647862455,668.0766540477431,1.4581302864400185,0.9966216216216216,0.3623747012280384,69.22840343531436
3600,25.0,5.0,20.0,0.4,2.0,-1,8,7,9.84544673712799,22.29856178693718,1.2306808421409987,0.875,1.2060537245338712,2.8861824353325702
3600,40.0,5.0,20.0,0.8,2.0,-1,15,15,24.141854480859255,50.04157913746497,1.609456965390617,1.0,0.8938801168341217,6.973418365621981
1800,40.0,3.0,20.0,0.4,3.0,-1,15,14,22.471863711147154,65.76818314605718,1.4981242474098102,0.9333333333333333,1.514278216461536,3.8316672575043254
1800,15.0,6.0,10.0,0.8,5.0,-1,190,189,281.6723212089979,454.32849248092907,1.4824859010999891,0.9947368421052631,0.4409780349332111,46.3394008686705
7200,25.0,5.0,20.0,0.4,2.0,-1,9,9,16.52170669674965,37.94895142684979,1.835745188527739,1.0,0.9759167390218988,5.643140798161511
1800,25.0,3.0,5.0,0.8,2.0,-1,374,371,550.4878410882768,887.7516130747799,1.4718926232306866,0.9919786096256684,0.4558015083455489,62.45053623273336
7200,40.0,4.0,20.0,0.8,3.0,-1,16,16,25.083808175179374,48.4173028171509,1.567738010948711,1.0,0.7785654877861881,8.054495276467984
1800,15.0,4.0,5.0,0.8,5.0,-1,218,217,328.3789198109836,540.664363108134,1.5063253202338696,0.9954128440366973,0.4605090429559977,48.295743948132674
7200,15.0,3.0,10.0,0.6,3.0,-1,197,196,293.3537493302489,471.3045173778148,1.4891053265494867,0.9949238578680203,0.41936472051259127,49.83869224174622
1800,25.0,3.0,5.0,0.8,3.0,-1,374,371,550.4878410882768,887.7516130747799,1.4718926232306866,0.9919786096256684,0.4558015083455489,62.45053623273336
1800,40.0,3.0,5.0,0.8,3.0,-1,516,511,746.3458083878311,1189.336706852431,1.4464066054027733,0.9903100775193798,0.4617762238822085,71.15143758408585
7200,15.0,5.0,5.0,0.4,5.0,-1,240,239,422.5737433718652,788.3183691076057,1.760723930716105,0.9958333333333333,0.4304452626088624,63.3693066533188
3600,15.0,6.0,10.0,0.8,5.0,-1,163,163,245.25581072201174,391.72229906551775,1.504636875595164,1.0,0.37434191061700456,51.31650269980698
7200,15.0,5.0,5.0,0.6,2.0,-1,238,237,388.081850061561,682.3014482813069,1.630596008662021,0.9957983193277311,0.4569977819737354,55.04536568349779
7200,40.0,6.0,5.0,0.8,3.0,-1,501,497,719.6957960911543,1137.6488933169376,1.4365185550721642,0.9920159680638723,0.4556150309736537,70.57194056740083
1800,25.0,5.0,20.0,0.8,3.0,-1,2,2,4.543681852404538,11.550897084031128,2.271840926202269,1.0,1.1083206648330437,2.898861630332848
1800,25.0,5.0,20.0,0.6,3.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,15.0,3.0,20.0,0.8,2.0,-1,2,2,5.071476222021984,13.40032766808849,2.535738111010992,1.0,0.7351136870044693,4.878259363978181
7200,15.0,3.0,10.0,0.4,2.0,-1,198,197,296.7238904533025,479.07672261842663,1.4986055073399116,0.9949494949494949,0.41790306982049713,50.45966443178696
3600,25.0,3.0,5.0,0.8,5.0,-1,337,336,496.0326290678389,782.4340586865226,1.471906911180531,0.9970326409495549,0.39460726328046136,68.47471292042461
3600,25.0,4.0,10.0,0.6,5.0,-1,339,337,504.08070363766217,803.1286821163659,1.486963727544726,0.9941002949852508,0.39814272979644094,68.76404786353397
7200,15.0,4.0,10.0,0.4,5.0,-1,198,197,296.61978289903516,478.6864538248723,1.4980797116112887,0.9949494949494949,0.41742730909961456,50.49945129826065
7200,40.0,6.0,5.0,0.6,5.0,-1,573,567,903.3293714889998,1555.967640221857,1.5764910497190223,0.9895287958115183,0.48016054119083634,78.59272604678094
3600,25.0,3.0,20.0,0.8,3.0,-1,7,7,10.602349091556224,19.036323910357584,1.5146212987937464,1.0,0.7044832809750229,5.688298637128317
1800,40.0,6.0,5.0,0.8,3.0,-1,514,509,735.4610212595792,1159.2102892878415,1.4308580180147454,0.9902723735408561,0.45642476642910473,71.07369577484843
3600,25.0,3.0,20.0,0.8,5.0,-1,7,7,10.602349091556224,19.036323910357584,1.5146212987937464,1.0,0.7044832809750229,5.688298637128317
1800,40.0,3.0,5.0,0.8,5.0,-1,516,511,746.2317630490033,1189.1366548971846,1.4461855873042702,0.9903100775193798,0.4620491176913346,71.0985485037087
1800,25.0,5.0,10.0,0.6,3.0,-1,361,358,541.6368653308868,885.5235645880193,1.5003791283404069,0.9916897506925207,0.44988553082927185,63.36545962240781
1800,40.0,4.0,20.0,0.6,3.0,-1,15,14,22.428249388599927,65.72786051784878,1.4952166259066617,0.9333333333333333,1.5164047975871193,3.8188675611706175
1800,15.0,5.0,10.0,0.6,5.0,-1,217,216,329.8763516441862,541.6797575822201,1.520167519097632,0.9953917050691244,0.4314727282823176,51.900072551023094
7200,40.0,3.0,20.0,0.6,5.0,-1,19,17,25.782017970168482,55.531767395384804,1.3569483142193939,0.8947368421052632,1.0684074746397754,5.536090596225425
3600,25.0,4.0,5.0,0.4,3.0,-1,401,399,724.3762351570705,1368.1918873156271,1.8064245265762355,0.9950124688279302,0.3862023098679637,93.66495753715134
3600,15.0,5.0,20.0,0.6,5.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
3600,25.0,4.0,10.0,0.6,2.0,-1,339,337,504.08070363766217,803.1286821163659,1.486963727544726,0.9941002949852508,0.39814272979644094,68.76404786353397
1800,40.0,6.0,10.0,0.8,3.0,-1,418,413,600.7599152147328,951.3259539336082,1.4372246775472077,0.9880382775119617,0.45911754189984755,64.00131833165592
3600,25.0,5.0,5.0,0.8,2.0,-1,337,336,494.5795113805217,776.8617155530283,1.4675949892597082,0.9970326409495549,0.3896705830251726,69.139072536563
3600,15.0,5.0,10.0,0.4,5.0,-1,186,186,288.0807988379694,472.49726485932314,1.5488214991288676,1.0,0.3771266195916642,56.010655106204574
3600,25.0,6.0,5.0,0.4,3.0,-1,401,399,703.6165546091859,1293.5031130636855,1.7546547496488425,0.9950124688279302,0.3837283661234971,91.56720503729055
3600,25.0,6.0,20.0,0.6,2.0,-1,8,7,9.895178371557655,22.18387526636487,1.236897296444707,0.875,1.1919105845386622,2.935181471807761
7200,15.0,6.0,20.0,0.6,5.0,-1,2,2,5.931649118215473,18.15164361944632,2.9658245591077366,1.0,0.7479391610506301,5.60782150946291
7200,15.0,6.0,10.0,0.8,3.0,-1,174,173,250.69083082196636,389.2263879832112,1.4407519012756687,0.9942528735632183,0.4026149844309813,47.20346627383953
3600,15.0,4.0,5.0,0.8,3.0,-1,182,182,276.10204665337733,449.66140061601436,1.517044212381194,1.0,0.41252750595657345,49.61134723270838
3600,15.0,3.0,10.0,0.8,5.0,-1,163,163,245.25581072201174,391.72229906551775,1.504636875595164,1.0,0.37434191061700456,51.31650269980698
7200,25.0,3.0,20.0,0.6,3.0,-1,9,9,16.525222353864017,37.95131389339278,1.8361358170960018,1.0,0.9752410755800052,5.648252098089685
1800,40.0,6.0,5.0,0.8,2.0,-1,514,509,735.4610212595792,1159.2102892878415,1.4308580180147454,0.9902723735408561,0.45642476642910473,71.07369577484843
3600,40.0,6.0,5.0,0.6,3.0,-1,642,638,1030.1838083867306,1782.9680798392026,1.6046476766148452,0.9937694704049844,0.4501447595646295,90.3223039469328
3600,40.0,6.0,20.0,0.8,3.0,-1,14,14,23.321805113384745,49.36909817236963,1.6658432223846247,1.0,0.899513851198035,6.929314751452883
1800,25.0,3.0,20.0,0.6,5.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,15.0,6.0,10.0,0.8,5.0,-1,174,173,250.69083082196636,389.2263879832112,1.4407519012756687,0.9942528735632183,0.4026149844309813,47.20346627383953
1800,25.0,5.0,5.0,0.4,5.0,-1,446,443,785.7672503605656,1471.01675765572,1.7618099783869186,0.9932735426008968,0.44125504174685526,84.3212069132409
7200,40.0,6.0,10.0,0.6,5.0,-1,457,451,670.1911211686282,1073.1133005291747,1.466501359231134,0.986870897155361,0.44494507445070897,70.45862544148306
1800,15.0,6.0,10.0,0.6,5.0,-1,217,216,328.75499593279625,537.9635576329208,1.5149999812571255,0.9953917050691244,0.42979185830527394,51.925933180364666
